OBJECTID,BdVal,BdName,Requests,Returns,PercentReturned,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
451,0090,CAIRO,2115,1245,0.588652,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2886426.7578125,6853.26806545506
452,0917,WILLIS,2788,2027,0.727044,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,210849334.671875,73728.2036522358
453,0613,PALOMINO,2870,1308,0.455749,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5520376.30859375,9663.68835525446
454,0830,TESSERA,515,195,0.37864,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4171472.7890625,8297.24130061119
455,0864,VAN BUREN,419,127,0.303102,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1845240.00390625,7362.373812693
456,0256,ELLIS,2340,903,0.385897,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3685271.68359375,7679.36634168874
457,0117,CELAYA,2266,1019,0.449691,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4357092.27734375,10581.0135513558
458,0441,LAVEEN,2096,761,0.363072,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3687954.14453125,7683.46414103834
459,0524,MOBILE,46,25,0.543478,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,798298862.789063,115392.556781239
460,0888,WEINBERG,3308,1787,0.540205,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11297872.3554688,15471.4917160121
461,0212,DESERT HIGHLANDS,2668,1927,0.722263,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,128835417.074219,66347.0935253852
462,0346,HALIFAX,1225,670,0.546938,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1829883.01953125,5757.18592753281
463,0224,DESSIE,1966,601,0.305696,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4521812.09765625,10359.5793005719
464,0589,OPTIMIST,2817,1657,0.588214,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3640580.19921875,7578.58230624508
465,0074,BONSALL PARK,569,148,0.260105,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3819398.19140625,7820.18016665982
466,0633,PEORIA HEIGHTS,1953,764,0.391193,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3470059.1484375,9863.53512028277
467,0638,PICADILLY,1859,1111,0.597633,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2664279.28125,7513.06551772653
468,0014,ALMA,5,2,0.4,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2236579.0546875,10526.3397349962
469,0131,CINCO,2,0,0.0,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,15301.4609375,687.456715688605
470,0764,SKY VIEW,1631,867,0.531575,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2988868.6484375,9110.67198996304
471,0452,LINDNER,2125,1110,0.522352,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3948740.7265625,7977.91676054535
472,0325,GOLDEN HILLS,3636,1688,0.464246,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9319855.890625,15832.3303237921
473,0170,CORTEZ,1145,385,0.336244,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2750646.9375,7290.45509072273
474,0695,RIVERVIEW,2526,1071,0.42399,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2858016.90234375,7821.48111040537
475,0194,DALE,1438,716,0.497913,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,113501760.238281,56723.0165833958
476,0809,SUNLAND,2088,652,0.31226,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6802820.7421875,11343.5333275271
477,0096,CAMEO,2743,2245,0.818446,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6381390.16015625,11800.8274816392
478,0530,MONTE VISTA,1267,375,0.295974,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1824958.015625,5705.51793592922
479,0874,VILLA RITA,1728,1029,0.595486,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1892579.703125,5876.88956298588
480,0356,HASSAYAMPA,159,79,0.496855,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,96882903.1367188,50184.8582566729
481,0759,SILVER CREEK,3023,1575,0.521005,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7559449.921875,14288.105849022
482,0363,HERMOSA,2997,1118,0.373039,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8229662.734375,15786.8865179045
483,0085,BUNKER PEAK,345,184,0.533333,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3189605.37890625,7610.32823055595
484,0153,COMPADRE,4458,2646,0.593539,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11595049.5820313,26918.0332631228
485,0371,HILLCREST,2167,1720,0.793724,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5118808.35546875,9815.38782788878
486,0152,COMMONWEALTH,1581,592,0.374446,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3720801.38671875,7717.08428532491
487,0511,MESA LINDA,1876,718,0.382729,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3568941.1015625,7408.84074655414
488,0909,WIER,1897,1154,0.608328,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3744440.96875,7738.56371740663
489,0390,HUDSON,2462,894,0.363119,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4569687.07421875,9788.084342352
490,0093,CALYPSO,1814,1338,0.737596,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3855457.11328125,8585.10623875443
491,0395,INDIAN WELLS,2709,1792,0.661498,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4183004.96875,10313.3479883094
492,0660,POWER RANCH,4052,1945,0.480009,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6668643.40625,11814.7094577396
493,0436,LAS BRISAS,4128,2276,0.551356,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9275425.75390625,20453.5140906563
494,0319,GLENN,1726,1170,0.677867,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2402930.08984375,6678.11801493058
495,0304,GATEWAY,1151,322,0.279756,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2369369.359375,6733.90328827863
496,0757,SIERRA VISTA,2213,944,0.42657,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2791681.265625,7810.39484381717
497,0739,SELLS,2301,1310,0.569317,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11231617.3515625,13556.7069332554
498,0649,POCO BUENO,3420,1637,0.478654,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11282461.890625,15688.8697986204
499,0440,LAUREL,1336,903,0.675898,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2851650.50390625,9542.86295608096
500,0412,JUPITER,3027,1697,0.560621,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3894147.2578125,7875.77772216347
501,0282,FIESTA RANCH,3078,1568,0.509421,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7512772.078125,11644.2696572988
502,0712,RUBY,2801,1435,0.512317,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3754472.16796875,7749.05996068936
503,0182,CREEDANCE,3275,1639,0.500458,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7457095.4765625,11973.3637874126
504,0780,SPRINGFIELD,1700,870,0.511764,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2726768.68359375,12296.3492294275
505,0537,MOUNTAIN SKY,3118,1847,0.592366,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4088382.94921875,10119.2813775363
506,0341,GROVERS,2380,962,0.404201,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3644907.17578125,7647.1482038656
507,0071,BLUEJAY,983,590,0.600203,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3545216.58984375,7532.66807338535
508,0048,BALBOA,2618,1391,0.531321,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4062321.203125,9579.96019911427
509,0270,ESQUIRE,2937,1146,0.390194,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4272562.1953125,9386.06327178122
510,0718,SALOME,424,191,0.450471,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,893200400.457031,148313.351830162
511,0382,HONDA,1670,539,0.322754,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,315701398.570313,98959.8759026192
512,0520,MINNEZONA,1262,369,0.292393,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2163335.015625,6774.63566401725
513,0029,ARBOR,617,389,0.63047,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,27066463.2929688,32188.3103043205
514,0158,COPPER,2162,1408,0.651248,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3382258.46484375,7567.44673633741
515,0095,CAMELOT,4006,2617,0.65327,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10507351.8789063,16782.2522089616
516,0486,MANZANITA,1251,550,0.439648,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1908949.828125,5838.36139184518
517,0368,HIDALGO,3336,1249,0.3744,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8543962.234375,12723.6228714892
518,0814,SUNNYVALE,3912,1950,0.498466,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7148699.59375,11762.7521279924
519,0322,GOLD DUST,1263,760,0.601741,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2712494.44140625,7696.12904591842
520,0711,ROYAL OAK,2358,1849,0.784139,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3977316.93359375,10692.1931626163
521,0741,SENTINEL,41,11,0.268292,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6000811855.76953,376935.926050865
522,0453,LIONS,746,511,0.684986,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1402016.71875,5745.59670297427
523,0192,DAHLIA,1372,691,0.503644,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3732149.609375,7728.01902970263
524,0185,CRISMON,3581,1849,0.516336,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4235445.3828125,9894.82371779868
525,0303,GARY,2290,1416,0.61834,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7885434.67578125,15816.8168356631
526,0579,OAKGROVE,1402,818,0.583452,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1803644.421875,6235.85410259923
527,0719,SALT RIVER,2080,1210,0.58173,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3232804.4375,7693.74096872998
528,0855,TURF PARADISE,923,495,0.536294,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3372354.45703125,7592.26087510837
529,0681,REEMS,2531,1242,0.490715,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5267915.20703125,9309.636012526
530,0380,HOLLYHOCK,2216,560,0.252707,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3180838.1484375,8682.64982120388
531,0327,GOODYEAR,1126,435,0.386323,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9561059.28125,18892.9258962034
532,0827,TARTESSO,3715,1667,0.448721,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,187872749.679688,65742.212698305
533,0791,STONEGATE,1548,1146,0.74031,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3898051.296875,8362.06212705966
534,0141,CLOVIS,638,360,0.564263,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,922705.734375,3841.87179019491
535,0527,MOLLY,1564,835,0.533887,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,12082769.9335938,17456.0406871316
536,0587,OLNEY,2522,1255,0.49762,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,19848039.4257813,20498.6079670784
537,0075,BOULDER MOUNTAIN,3139,2162,0.688754,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11710146.4023438,19384.9448138976
538,0585,OLD WEST,2375,1065,0.448421,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3697347.8046875,7692.17661775761
539,0501,MCCORMICK RANCH,4723,3359,0.7112,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9787258.12890625,15467.8802870305
540,0532,MONTEROSA,1068,749,0.70131,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2096655.828125,9583.38609245323
541,0517,MILLER,308,125,0.405844,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,60859983.1796875,38608.3011798598
542,0580,OAKHURST,829,490,0.591073,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1876382.375,6049.80925863301
543,0468,LOS ALAMOS,2281,1190,0.521701,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3762085.66796875,7752.54203433486
544,0697,ROADMASTER,1161,531,0.457364,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6894071.015625,13164.8920457846
545,0528,MONROE,1514,678,0.44782,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21138076.921875,26012.8044623241
546,0087,BUTLER,2780,1110,0.39928,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3723004.73046875,7716.03938069491
547,0097,CAMPBELL,2935,1460,0.497444,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5754996.84765625,9947.59145267149
548,0618,PARK CENTRAL,4249,2338,0.550247,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5634012.5546875,9687.94862698843
549,0449,LIBERTY,1017,471,0.463126,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,87168900.1015625,43725.8975239093
550,0007,AGUA FRIA,1286,933,0.725505,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2801967.8359375,11070.2356096425
551,0254,EL DOMINGO,1966,1145,0.5824,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2556875.484375,8355.58055456083
552,0539,MOUNTAINSIDE,2936,2280,0.776566,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,57971125.1132813,36924.7329337748
553,0160,COPPERWOOD,1289,655,0.508145,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1812223.3359375,5684.38873126282
554,0551,NORTH,400,186,0.465,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,798483.88671875,4766.4591046536
555,0785,ST FRANCIS,1437,726,0.505219,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1868034.54296875,5798.88765438512
556,0748,SHASTA,2588,2075,0.801777,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5137647.74609375,9571.28606284911
557,0364,HERMOSA VISTA,3622,2393,0.660684,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22525189.4609375,27873.6114010891
558,0386,HORIZON,3932,2548,0.648016,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7516098.99609375,13967.2769519254
559,0630,PEGASUS,1825,953,0.522191,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4342360.921875,9943.46356670974
560,0857,TUTHILL,3138,1899,0.605162,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6546450.578125,13078.9446338752
561,0593,ORCHID,1887,989,0.524112,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11186703.21875,15411.4056425546
562,0049,BALSZ,2374,751,0.316343,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4907517.55078125,12196.9813465464
563,0397,ISAAC,1033,283,0.273959,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4720233.234375,8714.51884393638
564,0929,YALE,1280,523,0.408593,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1966559.39453125,6344.38414827633
565,0680,REED PARK,1129,459,0.406554,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2190527.08984375,6882.3356080642
566,0317,GIOVANNI,312,63,0.201923,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,753212.96484375,4613.79297246203
567,0347,HALL,2068,1382,0.668278,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2825528.765625,7772.42565049203
568,0238,DREYFUS,2051,1367,0.666504,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2303150.65234375,6470.19926254826
569,0812,SUNNYSIDE,942,593,0.629511,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1922342.890625,6104.30245361332
570,0345,HADLEY,1843,661,0.358654,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9196450.56640625,14236.9945135842
571,0665,PURPLE SAGE,1110,449,0.404504,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3703559.04296875,7711.53135534694
572,0464,LONGBOW,2169,1204,0.555094,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16836903.390625,23481.6697132702
573,0675,READE,1358,504,0.371134,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1837284.11328125,5894.68275869005
574,0523,MITCHELL PARK,1549,806,0.520335,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2653208.9375,6617.56718122568
575,0889,WELDON,1356,421,0.310471,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5564581.8359375,11939.6639600285
576,0788,STARLIGHT,1530,488,0.318954,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2296147.70703125,6795.5536845154
577,0226,DIABLO,1413,803,0.568294,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5009652.58203125,10690.4937966365
578,0611,PALO CRISTI,2059,1494,0.725594,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13164367.03125,21972.8265214225
579,0645,PINNACLE WEST,2810,2046,0.728113,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7554428.5703125,11666.0424570231
580,0328,GRANADA,2446,801,0.327473,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4163826.33203125,8651.87601275608
581,0461,LONE MOUNTAIN,2858,1889,0.660951,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,15482579.6601563,18442.2864184547
582,0784,ST CHRISTOPHER,1112,846,0.760791,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1873063.578125,5925.1051666261
583,0545,MYSTIC,3281,1758,0.535812,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5377489.23828125,9610.18441481106
584,0193,DAISY,1438,678,0.471488,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2182269.01171875,6778.09215967113
585,0295,FREMONT,2134,1256,0.588566,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8341614.30078125,15387.0157535929
586,0514,METRO,1361,558,0.409992,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3467350.8515625,8213.55739911663
587,0262,ENCLAVE,3438,2638,0.767306,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9665158.734375,14194.5495082247
588,0140,CLOVER,958,347,0.362212,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2010106.96875,8900.39438591469
589,0258,ELWOOD,3002,1177,0.392071,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3626316.16015625,9872.74315071134
590,0910,WIGWAM,3860,2542,0.658549,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,12249828.1445313,18698.6597943527
591,0504,MCKELLIPS PARK,1109,480,0.432822,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1974970.77734375,6739.17557433176
592,0157,CONTENTION MINE,1213,638,0.525968,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1876454.18359375,5818.27461872692
593,0457,LOLA,2323,1291,0.555746,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2801390.11328125,7706.00365568912
594,0893,WEST WING,3251,1765,0.542909,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,12046884.4960938,17022.8722650037
595,0750,SHEA,674,452,0.670623,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,939265.21875,3877.78632450255
596,0399,JACKRABBIT,2680,1665,0.621268,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3647131.609375,9718.51033542399
597,0043,AVIANO,3371,2176,0.645505,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5077642.1640625,9090.4203113171
598,0802,SUN VALLEY,584,498,0.852739,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,18728267.1523438,22693.6040836567
599,0227,DIXILETA,5298,3367,0.635522,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9262900.23046875,14177.443124721
600,0057,BETHANY,1387,1013,0.730353,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4806519.78515625,11520.0707697625
601,0729,SANDIA,2358,1405,0.595843,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3292243.53515625,8664.05654508176
602,0286,FOLLEY,1618,793,0.490111,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3587813.4453125,7705.2335377764
603,0392,INDEPENDENCE,2710,1049,0.387084,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5204136.12109375,9617.6720833372
604,0253,EL CARO,3491,1502,0.430249,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5586536.5546875,9656.8844780025
605,0042,AUGUSTA RANCH,2734,1386,0.506949,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3713936.7890625,7714.80942316452
606,0865,VAN NESS,1363,686,0.503301,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1890419.4453125,6864.80384432836
607,0053,BAYSHORE,4474,2645,0.591193,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6997101.44140625,11607.8816611518
608,0622,PASEO,693,360,0.51948,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14111964.5273438,20594.9880566544
609,0783,SPUR,4134,2147,0.519351,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7438238.09375,11586.5720254151
610,0063,BLACK CANYON,1593,686,0.430634,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3685896.9921875,7679.46448429779
611,0060,BILTMORE,2159,1582,0.732746,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4674737.37109375,10477.3404442484
612,0744,SEVILLE,4699,2693,0.5731,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10199582.4375,15291.2788152803
613,0332,GRAYHAWK,2038,1372,0.673209,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6048692.609375,11013.3167720952
